date,title,source,keyword,text,is_regulation,asset,sentiment_label,sentiment_score,sentiment_confidence
2026-04-10,"Filthy fossil fuels, a dizzying debut and the ominous side of the moon – the week in art",The Guardian,digital currency,"Filthy fossil fuels, a dizzying debut and the ominous side of the moon – the week in art Digital wizard John Gerrard on the energy industry, Michaela Yearwood-Dan’s first UK museum exhibition and an foreboding view from Artemis II",0,OTHER,neutral,0.0,0.7729880809783936
2026-04-10,From app-free days to IRL meetings: four ways I escape digital overload,The Guardian,digital currency,From app-free days to IRL meetings: four ways I escape digital overload Community and content strategist Daisy Morris shares her go-to tricks for surviving in a world where it can be difficult to switch off,0,OTHER,neutral,0.0,0.8614500164985657
2026-04-11,‘Abhorrent’: the inside story of the Polymarket gamblers betting millions on war ,The Guardian,crypto SEC,‘Abhorrent’: the inside story of the Polymarket gamblers betting millions on war  A Guardian investigation reveals how the prediction market can shape news – and how it rules on ‘the truth’,0,OTHER,neutral,0.0,0.9024901390075684
2026-04-11,Lachlan Kennedy breaks 10-second barrier again to become Australian 100m champion,The Guardian,crypto SEC,Lachlan Kennedy breaks 10-second barrier again to become Australian 100m champion Lachlan Kennedy won the 100m in 9.96sec and targets national record while Claudia Hollingsworth successfully overturned disqualification to claim 1500m title,1,OTHER,neutral,0.0,0.5297526717185974
2026-04-11,"Gambling is easy, right? Wrong: it turns out betting on sport is designed to disturb you",The Guardian,bitcoin,"Gambling is easy, right? Wrong: it turns out betting on sport is designed to disturb you Could I turn £10 into £1,000? I thought I could but was undone by the harsh reality and lost a little bit of my soul along the way",0,OTHER,neutral,0.0,0.556513249874115
2026-04-11,Trump reportedly says he’ll issue mass pardons at end of his presidential term,The Guardian,cryptocurrency regulation,"Trump reportedly says he’ll issue mass pardons at end of his presidential term President already has issued sweeping pardons throughout second term, including for 1,500 US Capital riot defendants",1,OTHER,positive,0.7925187945365906,0.7925187945365906
2026-04-12,AI companies know they have an image problem. Will funding policy papers and thinktanks dig them out?,The Guardian,cryptocurrency regulation,AI companies know they have an image problem. Will funding policy papers and thinktanks dig them out? The aggressive effort by major players aims to reshape the narrative as polls show increasing public disapproval of AI,0,OTHER,negative,-0.505857527256012,0.505857527256012
2026-04-12,‘Too powerful for the public’: inside Anthropic’s bid to win the AI publicity war,The Guardian,cryptocurrency regulation,‘Too powerful for the public’: inside Anthropic’s bid to win the AI publicity war The firm says it withheld an AI model on cybersecurity grounds but sceptics say this was hype to lure investment,1,OTHER,negative,-0.5035472512245178,0.5035472512245178
2026-04-12,‘Disbelief and disappointment’: how Javier Milei’s bribery scandal may have derailed Argentina’s crypto investment,The Guardian,cryptocurrency regulation,"‘Disbelief and disappointment’: how Javier Milei’s bribery scandal may have derailed Argentina’s crypto investment Just as the industry is set to capitalize on country’s political and economic instability, president accused in $5m scheme",0,OTHER,negative,-0.917712390422821,0.917712390422821
2026-04-13,Nige and Zia set out plan to send ‘Boriswave’ traitors to the gulag,The Guardian,bitcoin,"Nige and Zia set out plan to send ‘Boriswave’ traitors to the gulag Farage and sidekick are still sore about how the Tories handled Brexit, although new mates Braverman and Jenrick are forgiven",0,OTHER,negative,-0.8033093214035034,0.8033093214035034
2026-04-13,WNBA draft 2026 predictions: Will Azzi Fudd or a Spanish prodigy go No 1 overall?,The Guardian,crypto SEC,"WNBA draft 2026 predictions: Will Azzi Fudd or a Spanish prodigy go No 1 overall? Our writers take a look at the best prospects coming out of college, select their lower-round gems to watch and take a look at the expansion draft",0,OTHER,neutral,0.0,0.9143984317779541
2026-04-13,Hacker group threatens to release Grand Theft Auto VI data in Rockstar Games attack,The Guardian,bitcoin,Hacker group threatens to release Grand Theft Auto VI data in Rockstar Games attack The group named ShinyHunters have accessed a third party server and have given the company a deadline of 14 April to enter ransom negotiations,0,OTHER,negative,-0.8946021199226379,0.8946021199226379
2026-04-13,Meta creating AI version of Mark Zuckerberg so staff can talk to the boss,The Guardian,digital currency,"Meta creating AI version of Mark Zuckerberg so staff can talk to the boss Digital clone being trained on his thoughts, tone and mannerisms to help workers feel connected",0,OTHER,neutral,0.0,0.9352954626083374
2026-04-13,One way to save the World Cup from the likes of Putin and Trump: Decentralize it,The Guardian,digital currency,One way to save the World Cup from the likes of Putin and Trump: Decentralize it Soccer’s showpiece has become too big for one region to handle responsibly,0,OTHER,neutral,0.0,0.5277795791625977
2026-04-13,Shabana Mahmood says Southport inquiry report exposed ‘systematic failures across multiple public sector organisations’ – as it happened,The Guardian,bitcoin,Shabana Mahmood says Southport inquiry report exposed ‘systematic failures across multiple public sector organisations’ – as it happened The home secretary made the comments after an inquiry revealed that the system ‘completely failed’,1,OTHER,negative,-0.8280957937240601,0.8280957937240601
2026-04-14,"WNBA draft: Azzi Fudd goes No 1, UCLA smash record and Flau’jae Johnson traded – as it happened",The Guardian,crypto SEC,"WNBA draft: Azzi Fudd goes No 1, UCLA smash record and Flau’jae Johnson traded – as it happened <strong>Rolling report: </strong>Ella Brockway had updates from the WNBA draft in New York, where a new class of rookies arrived ahead of the league’s historic 30th season",0,OTHER,neutral,0.0,0.8734493851661682
2026-04-14,Reeves condemns Trump’s decision to launch war against Iran as ‘folly’– as it happened,The Guardian,bitcoin,Reeves condemns Trump’s decision to launch war against Iran as ‘folly’– as it happened Chancellor ‘frustrated and angry’ at the effect on UK firms and families and says US went into war without a clear exit plan ,0,OTHER,negative,-0.8971018195152283,0.8971018195152283
2026-04-15," Despite their bad reputation, parenting group chats are – for some – the village that never sleeps ",The Guardian,digital currency," Despite their bad reputation, parenting group chats are – for some – the village that never sleeps  Parent WhatsApp chats can be fraught spaces for new mothers. But for <strong>Wendy Syfret</strong> they were a late-night digital sanctuary",0,OTHER,neutral,0.0,0.5463879704475403
2026-04-15,Eric Swalwell officially resigns from House; Los Angeles county sheriff investigating rape allegation against him –as it happened,The Guardian,crypto SEC,Eric Swalwell officially resigns from House; Los Angeles county sheriff investigating rape allegation against him –as it happened This live blog is now closed.,0,OTHER,negative,-0.8159061074256897,0.8159061074256897
2026-04-15,How a £2m bitcoin order made Nigel Farage the political face of UK crypto,The Guardian,bitcoin,How a £2m bitcoin order made Nigel Farage the political face of UK crypto Promotion of ‘bitcoin treasury’ firm with Kwasi Kwarteng draws new attention to Reform leader’s relations with industry,0,BTC,neutral,0.0,0.6149827241897583
2026-04-15,The supreme court needs to put limits on Trump’s use of the pardoning power,The Guardian,crypto SEC,The supreme court needs to put limits on Trump’s use of the pardoning power The president has reportedly promised mass pardons to administration officials. His misuse of the power goes far beyond what the constitution’s authors intended,0,OTHER,neutral,0.0,0.5208758115768433
2026-04-15,Grayson Perry Has Seen the Future review – some of these insights into AI are just mindblowing,The Guardian,digital currency,"Grayson Perry Has Seen the Future review – some of these insights into AI are just mindblowing From people marrying digital companions to CEOs excited about how people whose jobs are replaced can ‘adapt’, this is terrifying watching. But Perry is the perfect host",0,OTHER,neutral,0.0,0.9178754687309265
2026-04-15,"Unhappy Verstappen ‘has to be listened to’ over new rules, says F1 chief Domenicali",The Guardian,cryptocurrency regulation,"Unhappy Verstappen ‘has to be listened to’ over new rules, says F1 chief Domenicali Formula One must listen to Max Verstappen’s grievances about the sport’s new regulations and their impact on racing, according to F1’s chief Stefano Domenicali",1,OTHER,neutral,0.0,0.7080320715904236
2026-04-16,Zonda exchange says 4.5K BTC wallet inaccessible amid withdrawal crisis,Cointelegraph,crypto regulation,"Zonda exchange says 4.5K BTC wallet inaccessible amid withdrawal crisis The CEO of the troubled Zonda exchange has disclosed a Bitcoin wallet holding around 4,500 BTC, but said the private keys were never transferred during a company handover.",0,BTC,neutral,0.0,0.8417744040489197
2026-04-16,"Major Ethereum Updates 2026: Overview, Protocol Upgrades and Strategic Roadmap",Bitcoinfoundation.org,crypto regulation,"Major Ethereum Updates 2026: Overview, Protocol Upgrades and Strategic Roadmap Ethereum Ecosystem in 2026: Current State of the Network Key Metrics: Adoption, TVL, and On-Chain Activity By 2026, Ethereum’s core characteristics indicate that this is...
The post Major Ethereum Updates 2026: Overview, Protocol Upgrades and Strategic Roadma…",0,OTHER,neutral,0.0,0.8448517918586731
